"sitio","tipo","especie","abund"
"S96","Humid","Sp_36",0
"S96","Humid","Sp_37",0
"S96","Humid","Sp_38",0
"S96","Humid","Sp_39",0
"S96","Humid","Sp_40",0
"S96","Humid","Sp_41",0
"S96","Humid","Sp_42",0
"S96","Humid","Sp_43",0
"S96","Humid","Sp_44",0
"S96","Humid","Sp_45",0
"S96","Humid","Sp_46",0
"S96","Humid","Sp_47",0
"S96","Humid","Sp_48",0
"S96","Humid","Sp_49",0
"S96","Humid","Sp_50",0
"S96","Humid","Sp_51",0
"S96","Humid","Sp_52",0
"S96","Humid","Sp_53",0
"S96","Humid","Sp_54",0
"S96","Humid","Sp_55",0
"S96","Humid","Sp_56",0
"S96","Humid","Sp_57",0
"S96","Humid","Sp_58",0
"S96","Humid","Sp_59",0
"S96","Humid","Sp_60",1
"S96","Humid","Sp_61",0
"S96","Humid","Sp_62",0
"S96","Humid","Sp_63",0
"S96","Humid","Sp_64",0
"S96","Humid","Sp_65",0
"S96","Humid","Sp_66",1
"S96","Humid","Sp_67",0
"S96","Humid","Sp_68",4
"S96","Humid","Sp_69",0
"S96","Humid","Sp_70",0
"S96","Humid","Sp_71",0
"S96","Humid","Sp_72",0
"S96","Humid","Sp_73",0
"S96","Humid","Sp_74",0
"S96","Humid","Sp_75",0
"S96","Humid","Sp_76",0
"S96","Humid","Sp_77",0
"S96","Humid","Sp_78",0
"S96","Humid","Sp_79",0
"S96","Humid","Sp_80",0
"S96","Humid","Sp_81",0
"S96","Humid","Sp_82",0
"S96","Humid","Sp_83",0
"S96","Humid","Sp_84",0
"S96","Humid","Sp_85",0
"S96","Humid","Sp_86",0
"S96","Humid","Sp_87",0
"S96","Humid","Sp_88",0
"S96","Humid","Sp_89",1
"S96","Humid","Sp_90",2
"S96","Humid","Sp_91",1
"S96","Humid","Sp_92",0
"S96","Humid","Sp_93",0
"S97","Humid","Sp_1",0
"S97","Humid","Sp_2",0
"S97","Humid","Sp_3",7
"S97","Humid","Sp_4",1
"S97","Humid","Sp_5",0
"S97","Humid","Sp_6",0
"S97","Humid","Sp_7",0
"S97","Humid","Sp_8",0
"S97","Humid","Sp_9",0
"S97","Humid","Sp_10",0
"S97","Humid","Sp_11",0
"S97","Humid","Sp_12",0
"S97","Humid","Sp_13",0
"S97","Humid","Sp_14",0
"S97","Humid","Sp_15",0
"S97","Humid","Sp_16",0
"S97","Humid","Sp_17",0
"S97","Humid","Sp_18",0
"S97","Humid","Sp_19",0
"S97","Humid","Sp_20",0
"S97","Humid","Sp_21",0
"S97","Humid","Sp_22",1
"S97","Humid","Sp_23",0
"S97","Humid","Sp_24",0
"S97","Humid","Sp_25",0
"S97","Humid","Sp_26",0
"S97","Humid","Sp_27",0
"S97","Humid","Sp_28",0
"S97","Humid","Sp_29",0
"S97","Humid","Sp_30",0
"S97","Humid","Sp_31",0
"S97","Humid","Sp_32",0
"S97","Humid","Sp_33",0
"S97","Humid","Sp_34",0
"S97","Humid","Sp_35",0
"S97","Humid","Sp_36",0
"S97","Humid","Sp_37",1
"S97","Humid","Sp_38",0
"S97","Humid","Sp_39",0
"S97","Humid","Sp_40",0
"S97","Humid","Sp_41",0
"S97","Humid","Sp_42",0
"S97","Humid","Sp_43",1
"S97","Humid","Sp_44",0
"S97","Humid","Sp_45",0
"S97","Humid","Sp_46",0
"S97","Humid","Sp_47",0
"S97","Humid","Sp_48",0
"S97","Humid","Sp_49",1
"S97","Humid","Sp_50",0
"S97","Humid","Sp_51",0
"S97","Humid","Sp_52",0
"S97","Humid","Sp_53",0
"S97","Humid","Sp_54",4
"S97","Humid","Sp_55",0
"S97","Humid","Sp_56",0
"S97","Humid","Sp_57",0
"S97","Humid","Sp_58",0
"S97","Humid","Sp_59",0
"S97","Humid","Sp_60",0
"S97","Humid","Sp_61",0
"S97","Humid","Sp_62",0
"S97","Humid","Sp_63",0
"S97","Humid","Sp_64",0
"S97","Humid","Sp_65",0
"S97","Humid","Sp_66",0
"S97","Humid","Sp_67",0
"S97","Humid","Sp_68",2
"S97","Humid","Sp_69",0
"S97","Humid","Sp_70",0
"S97","Humid","Sp_71",0
"S97","Humid","Sp_72",0
"S97","Humid","Sp_73",0
"S97","Humid","Sp_74",0
"S97","Humid","Sp_75",0
"S97","Humid","Sp_76",0
"S97","Humid","Sp_77",0
"S97","Humid","Sp_78",0
"S97","Humid","Sp_79",0
"S97","Humid","Sp_80",0
"S97","Humid","Sp_81",0
"S97","Humid","Sp_82",0
"S97","Humid","Sp_83",0
"S97","Humid","Sp_84",0
"S97","Humid","Sp_85",0
"S97","Humid","Sp_86",0
"S97","Humid","Sp_87",0
"S97","Humid","Sp_88",0
"S97","Humid","Sp_89",1
"S97","Humid","Sp_90",2
"S97","Humid","Sp_91",1
"S97","Humid","Sp_92",0
"S97","Humid","Sp_93",0
"S98","Humid","Sp_1",0
"S98","Humid","Sp_2",0
"S98","Humid","Sp_3",0
"S98","Humid","Sp_4",0
"S98","Humid","Sp_5",0
"S98","Humid","Sp_6",0
"S98","Humid","Sp_7",0
"S98","Humid","Sp_8",0
"S98","Humid","Sp_9",0
"S98","Humid","Sp_10",0
"S98","Humid","Sp_11",0
"S98","Humid","Sp_12",0
"S98","Humid","Sp_13",0
"S98","Humid","Sp_14",0
"S98","Humid","Sp_15",0
"S98","Humid","Sp_16",0
"S98","Humid","Sp_17",0
"S98","Humid","Sp_18",0
"S98","Humid","Sp_19",0
"S98","Humid","Sp_20",0
"S98","Humid","Sp_21",0
"S98","Humid","Sp_22",0
"S98","Humid","Sp_23",0
"S98","Humid","Sp_24",0
"S98","Humid","Sp_25",0
"S98","Humid","Sp_26",2
"S98","Humid","Sp_27",0
"S98","Humid","Sp_28",0
"S98","Humid","Sp_29",0
"S98","Humid","Sp_30",0
"S98","Humid","Sp_31",0
"S98","Humid","Sp_32",0
"S98","Humid","Sp_33",0
"S98","Humid","Sp_34",0
"S98","Humid","Sp_35",0
"S98","Humid","Sp_36",0
"S98","Humid","Sp_37",0
"S98","Humid","Sp_38",0
"S98","Humid","Sp_39",0
"S98","Humid","Sp_40",0
"S98","Humid","Sp_41",0
"S98","Humid","Sp_42",0
"S98","Humid","Sp_43",0
"S98","Humid","Sp_44",0
"S98","Humid","Sp_45",0
"S98","Humid","Sp_46",0
"S98","Humid","Sp_47",0
"S98","Humid","Sp_48",0
"S98","Humid","Sp_49",0
"S98","Humid","Sp_50",0
"S98","Humid","Sp_51",0
"S98","Humid","Sp_52",0
"S98","Humid","Sp_53",0
"S98","Humid","Sp_54",14
"S98","Humid","Sp_55",0
"S98","Humid","Sp_56",0
"S98","Humid","Sp_57",0
"S98","Humid","Sp_58",0
"S98","Humid","Sp_59",0
"S98","Humid","Sp_60",0
"S98","Humid","Sp_61",0
"S98","Humid","Sp_62",0
"S98","Humid","Sp_63",0
"S98","Humid","Sp_64",0
"S98","Humid","Sp_65",0
"S98","Humid","Sp_66",0
"S98","Humid","Sp_67",0
"S98","Humid","Sp_68",0
"S98","Humid","Sp_69",1
"S98","Humid","Sp_70",0
"S98","Humid","Sp_71",0
"S98","Humid","Sp_72",0
"S98","Humid","Sp_73",0
"S98","Humid","Sp_74",0
"S98","Humid","Sp_75",0
"S98","Humid","Sp_76",0
"S98","Humid","Sp_77",0
"S98","Humid","Sp_78",2
"S98","Humid","Sp_79",0
"S98","Humid","Sp_80",0
"S98","Humid","Sp_81",0
"S98","Humid","Sp_82",0
"S98","Humid","Sp_83",1
"S98","Humid","Sp_84",0
"S98","Humid","Sp_85",0
"S98","Humid","Sp_86",0
"S98","Humid","Sp_87",0
"S98","Humid","Sp_88",0
"S98","Humid","Sp_89",0
"S98","Humid","Sp_90",0
"S98","Humid","Sp_91",0
"S98","Humid","Sp_92",0
"S98","Humid","Sp_93",0
"S99","Humid","Sp_1",0
"S99","Humid","Sp_2",0
"S99","Humid","Sp_3",0
"S99","Humid","Sp_4",0
"S99","Humid","Sp_5",0
"S99","Humid","Sp_6",1
"S99","Humid","Sp_7",0
"S99","Humid","Sp_8",0
"S99","Humid","Sp_9",0
"S99","Humid","Sp_10",1
"S99","Humid","Sp_11",0
"S99","Humid","Sp_12",0
"S99","Humid","Sp_13",0
"S99","Humid","Sp_14",0
"S99","Humid","Sp_15",0
"S99","Humid","Sp_16",1
"S99","Humid","Sp_17",0
"S99","Humid","Sp_18",0
"S99","Humid","Sp_19",0
"S99","Humid","Sp_20",0
"S99","Humid","Sp_21",0
"S99","Humid","Sp_22",0
"S99","Humid","Sp_23",0
"S99","Humid","Sp_24",0
"S99","Humid","Sp_25",0
"S99","Humid","Sp_26",0
"S99","Humid","Sp_27",0
"S99","Humid","Sp_28",0
"S99","Humid","Sp_29",0
"S99","Humid","Sp_30",2
"S99","Humid","Sp_31",0
"S99","Humid","Sp_32",0
"S99","Humid","Sp_33",0
"S99","Humid","Sp_34",0
"S99","Humid","Sp_35",0
"S99","Humid","Sp_36",0
"S99","Humid","Sp_37",1
"S99","Humid","Sp_38",0
"S99","Humid","Sp_39",0
"S99","Humid","Sp_40",0
"S99","Humid","Sp_41",0
"S99","Humid","Sp_42",0
"S99","Humid","Sp_43",7
"S99","Humid","Sp_44",0
"S99","Humid","Sp_45",0
"S99","Humid","Sp_46",0
"S99","Humid","Sp_47",0
"S99","Humid","Sp_48",0
"S99","Humid","Sp_49",0
"S99","Humid","Sp_50",0
"S99","Humid","Sp_51",0
"S99","Humid","Sp_52",0
"S99","Humid","Sp_53",0
"S99","Humid","Sp_54",0
"S99","Humid","Sp_55",0
"S99","Humid","Sp_56",0
"S99","Humid","Sp_57",0
"S99","Humid","Sp_58",4
"S99","Humid","Sp_59",0
"S99","Humid","Sp_60",0
"S99","Humid","Sp_61",0
"S99","Humid","Sp_62",0
"S99","Humid","Sp_63",0
"S99","Humid","Sp_64",0
"S99","Humid","Sp_65",0
"S99","Humid","Sp_66",0
"S99","Humid","Sp_67",0
"S99","Humid","Sp_68",0
"S99","Humid","Sp_69",6
"S99","Humid","Sp_70",4
"S99","Humid","Sp_71",0
"S99","Humid","Sp_72",0
"S99","Humid","Sp_73",0
"S99","Humid","Sp_74",0
"S99","Humid","Sp_75",0
"S99","Humid","Sp_76",0
"S99","Humid","Sp_77",0
"S99","Humid","Sp_78",0
"S99","Humid","Sp_79",0
"S99","Humid","Sp_80",0
"S99","Humid","Sp_81",0
"S99","Humid","Sp_82",0
"S99","Humid","Sp_83",0
"S99","Humid","Sp_84",0
"S99","Humid","Sp_85",0
"S99","Humid","Sp_86",0
"S99","Humid","Sp_87",0
"S99","Humid","Sp_88",0
"S99","Humid","Sp_89",0
"S99","Humid","Sp_90",0
"S99","Humid","Sp_91",0
"S99","Humid","Sp_92",0
"S99","Humid","Sp_93",0
